image_id,seed,missing_rate,method,rank,target_shape,observed_rate,RMSE_missing,PSNR_missing,SSIM_missing,SAM_missing,NMSE_dB_missing,RMSE_all,PSNR_all,SSIM_all,fit_time_sec,run_dir
19,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07324240356683731,22.704748366468426,0.9259747556880965,1.5773748990093772,-16.297620878354763,0.05977358669042587,24.469814022073177,0.7193359086552187,0.7078252999344841,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim19_seed0_ntdpl
19,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07706636190414429,22.262703372048595,0.9189624550319935,1.72637015886774,-15.855575675775167,0.062304552644491196,24.10960393288846,0.7150163738424653,0.17039580002892762,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim19_seed0_tucker
20,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.08046413958072662,21.887952961642142,0.973544914318194,1.4018750827296356,-19.40905048861634,0.06345828622579575,23.950233144586363,0.7707868548365574,0.6664240000536665,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim20_seed0_ntdpl
20,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08647338300943375,21.262350678295,0.9693375176988158,1.8581316033331199,-18.783448221801812,0.06916157901287079,23.20270184117408,0.6834523909340376,0.10372620006091893,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim20_seed0_tucker
21,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.09191026538610458,20.732720006880406,0.8686635045422987,1.6060633932989101,-14.39683486792125,0.07385585457086563,22.632301335725206,0.7125283806843133,0.7133609999436885,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim21_seed0_ntdpl
21,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.09268562495708466,20.659751935741433,0.8666607045067548,2.182425745665376,-14.323867000363295,0.07474426925182343,22.52844253340981,0.7081916416169906,0.14523359993472695,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim21_seed0_tucker
22,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.0795406848192215,21.9882137837657,0.903840137633771,2.4893539837405676,-15.221208230334433,0.06603535264730453,23.604470206515597,0.6543840391112691,0.6823334000073373,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim22_seed0_ntdpl
22,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07953047007322311,21.989329465396537,0.9038304445969618,2.575490675993897,-15.222323566947573,0.06617753207683563,23.585788400817883,0.6531879861686537,0.16214190004393458,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim22_seed0_tucker
23,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.12530368566513062,18.040722954558316,0.8457821134675547,4.255982386284119,-11.251167650106899,0.09867196530103683,20.1161244609372,0.6397614386211744,0.6867844000225887,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim23_seed0_ntdpl
23,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.11654586344957352,18.670062392525036,0.8659336075999112,5.886189670665282,-11.880506865045978,0.09518733620643616,20.428416437763246,0.6247783015709706,0.19414879998657852,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim23_seed0_tucker
24,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.10052813589572906,19.954247570064602,0.888849636206954,1.9221829900868248,-13.410058802704272,0.08280114829540253,21.639272521208586,0.6817300719792657,0.6732605999568477,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim24_seed0_ntdpl
24,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.10396107286214828,19.662585101892006,0.8821810997999698,2.1979286405417526,-13.11839654010351,0.08613128215074539,21.29678187599016,0.6648200255893805,0.16807400004472584,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim24_seed0_tucker
