scene_id,scene_name,mask_seed,missing_rate,method_name,degree,lambda_reg,polycal_fit_time_sec,fit_time_sec,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all
10,fake_and_real_food,0,0.3,tucker_polycal_p3,3,1e-06,0.4619444999843836,208.3613332998939,0.019365157932043076,0.0194789357483387,12.687660935583093,11.902827821513483,-17.26909887751612
10,fake_and_real_food,0,0.3,tucker_polycal_p4,4,1e-06,0.5632858999888413,208.46267469989834,0.01918894611299038,0.019296038895845413,12.428992412485442,11.385460881265626,-17.348497513637493
11,fake_and_real_lemon_slices,0,0.3,tucker_polycal_p2,2,1e-06,0.4453876000188757,212.37807070001145,0.018511829897761345,0.018696030601859093,10.953881934698279,10.00370829137022,-16.208415796649536
11,fake_and_real_lemon_slices,0,0.3,tucker_polycal_p3,3,1e-06,0.46488429998862557,212.3975673999812,0.018504077568650246,0.018687153235077858,10.968123588932453,9.96171698119977,-16.21205454461454
11,fake_and_real_lemon_slices,0,0.3,tucker_polycal_p4,4,1e-06,0.5535699999891222,212.4862530999817,0.018411073833703995,0.01859869807958603,11.071396980884922,9.851683982366302,-16.255820651604132
12,fake_and_real_lemons,0,0.3,tucker_polycal_p2,2,1e-06,0.4168993999774102,214.42797709992738,0.007914295420050621,0.007994158193469048,5.687506703247564,5.620019215362503,-25.65399611228195
12,fake_and_real_lemons,0,0.3,tucker_polycal_p3,3,1e-06,0.46422970001003705,214.47530739996,0.007909093052148819,0.007988601922988892,5.683281802108502,5.590969698810909,-25.659707361725236
12,fake_and_real_lemons,0,0.3,tucker_polycal_p4,4,1e-06,0.6179691000143066,214.62904679996427,0.007899467833340168,0.007978195324540138,5.685389141836735,5.561501524514743,-25.670284096386094
13,fake_and_real_peppers,0,0.3,tucker_polycal_p2,2,1e-06,0.44001099999877624,223.35956920005265,0.013479437679052353,0.013605819083750248,12.69326260015325,12.067920820595887,-21.202707433038572
13,fake_and_real_peppers,0,0.3,tucker_polycal_p3,3,1e-06,0.3147416000138037,223.23429980006767,0.013449047692120075,0.013574352487921715,12.560774000154602,11.774445624492438,-21.222312797870156
13,fake_and_real_peppers,0,0.3,tucker_polycal_p4,4,1e-06,0.3550513999944087,223.27460960004828,0.013446326367557049,0.013572128489613533,12.516506319903407,11.674292785475009,-21.224070230873394
14,fake_and_real_strawberries,0,0.3,tucker_polycal_p2,2,1e-06,0.27073859999654815,215.36054910015082,0.011427979916334152,0.011534580029547215,8.608111330625299,8.138952767436471,-21.93751188042592
14,fake_and_real_strawberries,0,0.3,tucker_polycal_p3,3,1e-06,0.3042589999968186,215.3940695001511,0.011413547210395336,0.011520801112055779,8.571796459348224,8.03370305729058,-21.948488251468824
14,fake_and_real_strawberries,0,0.3,tucker_polycal_p4,4,1e-06,0.3676047000044491,215.45741520015872,0.011400794610381126,0.011506082490086555,8.552996214521269,7.970160180773878,-21.95819895357632
15,fake_and_real_sushi,0,0.3,tucker_polycal_p2,2,1e-06,0.25291209999704733,215.5531064000097,0.011148951016366482,0.011352073401212692,7.7524123049817515,7.172103203629821,-18.099424161349468
15,fake_and_real_sushi,0,0.3,tucker_polycal_p3,3,1e-06,0.2780069000145886,215.57820120002725,0.011100078001618385,0.011298528872430325,7.7637399857828715,6.975559063159652,-18.13758390030974
15,fake_and_real_sushi,0,0.3,tucker_polycal_p4,4,1e-06,0.3450171999866143,215.64521149999928,0.011099464260041714,0.01129758171737194,7.769112215624737,6.960651855783417,-18.138064398426756
1,balloons,0,0.5,tucker_polycal_p2,2,1e-06,0.3455738000047859,207.90465629994287,0.014203663915395737,0.01430080458521843,8.805319602578173,8.445691880094127,-23.496065203326904
