missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.5,tucker,4,0.027072991569845217,0.027291669884008874,14.886905451453147,14.424092609818041,-20.74417928647927,517.8993718666728
0.5,tucker,5,0.010814965019668029,0.010874527091529898,28.22041815537106,25.07117808573251,-23.512632645382467,505.1795773333336
0.5,tucker,6,0.05469029186764731,0.05498295701177899,8.84208368599124,8.759671744557096,-12.404488993555056,507.5529380666703
0.5,tucker,7,0.00823848733316356,0.008351153891356747,17.24580184348747,16.840824097867255,-21.710590416320173,502.9964010333376
0.5,tucker,8,0.030534066149023653,0.030744990737946957,18.443161724706933,17.782061519287563,-17.134731307227216,503.9401112666698
0.5,tucker,9,0.019869574389317995,0.020059227595338503,29.218101167403216,27.42634926749226,-18.47042587574971,539.3238967000021
0.5,tucker,10,0.02145011614159699,0.021680985791445628,10.470922039201476,9.85938582010049,-18.757681708951935,507.789018566662
0.5,tucker,11,0.03126237932735935,0.031414037981167105,10.746839820260762,10.559573363425052,-17.67712889802657,525.989724499998
0.5,tucker,12,0.018331293283747118,0.018408609798487203,8.322623143923842,7.769678411024817,-26.101607579827913,669.7444086333368
0.5,tucker,13,0.02073150932506283,0.020874849993949837,22.82702371700415,21.638943353517963,-20.722551152293345,683.7003728000009
0.5,tucker,14,0.013703534835184614,0.013845255277580721,12.002118369938943,11.67044888564324,-18.739052751719296,467.50743793333214
0.5,tucker,15,0.014901326502178657,0.015002370439894752,17.621424839742307,16.099165994850495,-20.13719672996073,450.2915978666597
0.5,tucker_polycal_p2,1,0.014170460402965546,0.01427460772295793,8.346410577388646,8.085493926885698,-23.5164089981438,477.49627223332453
0.5,tucker_polycal_p2,2,0.07466239978869756,0.07510935018459956,25.286985616625785,24.437024194796365,-9.108788990606092,485.3982386333325
0.5,tucker_polycal_p2,3,0.03147409235437711,0.03177139535546303,11.01682700136408,10.67843999360719,-12.689037346268556,480.85425790000835
0.5,tucker_polycal_p2,4,0.02707127605875333,0.02728985622525215,14.790572344431629,14.316073384546764,-20.74472997282524,518.2008457666889
0.5,tucker_polycal_p2,5,0.010802740541597208,0.010862034435073534,28.03336822909851,24.853518875195817,-23.522456144414775,505.538764566673
0.5,tucker_polycal_p2,6,0.05465701719125112,0.054950098196665444,8.75789550252148,8.66573635612823,-12.40977518547146,507.9402808666782
0.5,tucker_polycal_p2,7,0.008234930535157522,0.008347348620494207,16.944879627289538,16.44483407648253,-21.71434138875477,503.3757336666774
0.5,tucker_polycal_p2,8,0.03045181060830752,0.030663082376122475,17.898972478922484,17.159409945226557,-17.15816143680215,504.2911112999985
0.5,tucker_polycal_p2,9,0.019845866908629734,0.020035771653056145,28.072128812886437,26.158634856758038,-18.480795543813084,539.7116883333268
0.5,tucker_polycal_p2,10,0.02141186532874902,0.021643171707789104,10.422989318990302,9.75010889692753,-18.773184002273638,508.1624413333387
0.5,tucker_polycal_p2,11,0.031184785688916843,0.031334925442934036,10.570643701962622,10.340720906126657,-17.698714406080814,526.3035761666639
0.5,tucker_polycal_p2,12,0.018268787612517674,0.018345399449268978,8.246430537518156,7.685102090337119,-26.131275052450693,669.9945375666624
0.5,tucker_polycal_p2,13,0.020707386856277783,0.020850397646427155,22.31075170423422,21.067696861395877,-20.732664005720455,683.9303176666657
0.5,tucker_polycal_p2,14,0.01369723460326592,0.013838911429047585,11.977874242818231,11.623082509314557,-18.74304694613787,467.74947046666904
