scene_id,scene_name,mask_seed,missing_rate,method_name,degree,lambda_reg,polycal_fit_time_sec,fit_time_sec,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all
7,egyptian_statue,1,0.3,tucker_polycal_p3,3,1e-06,0.43967089999932796,485.926518399996,0.008176612667739391,0.008293459191918373,16.65646497152234,15.530678180145838,-21.776047536484384
7,egyptian_statue,1,0.3,tucker_polycal_p4,4,1e-06,0.474563700001454,485.9614111999981,0.00817202404141426,0.00828914437443018,16.50564228563823,15.264726871370279,-21.780922661368965
7,egyptian_statue,2,0.3,tucker_polycal_p2,2,1e-06,0.5138192999875173,509.1632206999857,0.008202703669667244,0.008327199146151543,17.13384712725048,16.106533621845017,-21.74837519710032
7,egyptian_statue,2,0.3,tucker_polycal_p3,3,1e-06,0.5022396999993362,509.1516410999975,0.008199894800782204,0.008324014954268932,16.98782143071988,15.863185499808338,-21.751350469679565
7,egyptian_statue,2,0.3,tucker_polycal_p4,4,1e-06,0.5867027000058442,509.236104100004,0.008194861933588982,0.008320397697389126,16.814646424878358,15.561661606144254,-21.756683402852953
8,feathers,0,0.3,tucker_polycal_p2,2,1e-06,0.4090215000032913,461.63546659998246,0.030374040827155113,0.03056967444717884,17.88026874461957,16.34352813404226,-17.1803698804826
8,feathers,0,0.3,tucker_polycal_p3,3,1e-06,0.39105959999142215,461.6175046999706,0.029998790472745895,0.030189771205186844,17.101015562905577,15.280389210071274,-17.288346652468014
8,feathers,0,0.3,tucker_polycal_p4,4,1e-06,0.5525054000027012,461.7789504999819,0.02978033572435379,0.02996920980513096,16.569659023073374,14.535505669371659,-17.351830026692273
8,feathers,1,0.3,tucker_polycal_p2,2,1e-06,0.5088909000041895,488.88757110000006,0.030382592231035233,0.03061695769429207,17.745262235826686,16.260993566325265,-17.177925281544777
8,feathers,1,0.3,tucker_polycal_p3,3,1e-06,0.5066329999826849,488.88531319997855,0.03001018613576889,0.0302354134619236,16.986011172960268,15.219606860443731,-17.285047760429183
8,feathers,1,0.3,tucker_polycal_p4,4,1e-06,0.4980648999917321,488.8767450999876,0.029806729406118393,0.03003006987273693,16.484251330018,14.51311289946181,-17.34413522972645
8,feathers,2,0.3,tucker_polycal_p2,2,1e-06,0.4673180000099819,484.1717118000088,0.03037196397781372,0.030564840883016586,17.86338073804855,16.336697789125303,-17.1809641267435
8,feathers,2,0.3,tucker_polycal_p3,3,1e-06,0.4993880999973044,484.2037818999961,0.029997587203979492,0.030184317380189896,17.091534169668762,15.28349205589805,-17.288695007885337
8,feathers,2,0.3,tucker_polycal_p4,4,1e-06,0.786155100009637,484.49054890000843,0.029787585139274597,0.029975304380059242,16.572481666088038,14.557683196612059,-17.349715871792228
9,flowers,0,0.3,tucker_polycal_p2,2,1e-06,0.4113103999989107,574.629216500005,0.01979166455566883,0.019984737038612366,28.328239552942435,24.685806128824247,-18.504546447182474
9,flowers,0,0.3,tucker_polycal_p3,3,1e-06,0.4402020999987144,574.6581082000048,0.01965588703751564,0.019848234951496124,27.249307550619584,23.37751332397667,-18.564339700627087
9,flowers,0,0.3,tucker_polycal_p4,4,1e-06,0.681065699987812,574.8989717999939,0.019540179520845413,0.019734833389520645,26.314429716799772,22.242804317921227,-18.615622180923967
9,flowers,1,0.3,tucker_polycal_p2,2,1e-06,0.36969310001586564,488.9139019000286,0.01978209987282753,0.019960692152380943,28.275311200699786,24.65028105399902,-18.50874519457539
9,flowers,1,0.3,tucker_polycal_p3,3,1e-06,0.4567906000011135,489.0009994000138,0.019644195213913918,0.019819287583231926,27.192140946420523,23.33792210122876,-18.569508170452764
9,flowers,1,0.3,tucker_polycal_p4,4,1e-06,0.5656452999974135,489.1098541000101,0.01953224651515484,0.019710594788193703,26.271975555128037,22.22267737270083,-18.619148890664377
9,flowers,2,0.3,tucker_polycal_p2,2,1e-06,0.47027310001431033,517.2330249000152,0.019759314134716988,0.019947238266468048,28.109607286185117,24.424022091337775,-18.51875584231669
9,flowers,2,0.3,tucker_polycal_p3,3,1e-06,0.558398599998327,517.3211503999992,0.019625172019004822,0.019809860736131668,27.028885765151344,23.117674999766432,-18.57792335448707
9,flowers,2,0.3,tucker_polycal_p4,4,1e-06,0.7348305000050459,517.4975823000059,0.019516360014677048,0.019701603800058365,26.127442631623374,22.02965370069625,-18.626216809142974
10,glass_tiles,0,0.3,tucker_polycal_p2,2,1e-06,0.6390202000038698,563.7990344999998,0.021322522312402725,0.021503517404198647,10.403008322299003,9.046109028833548,-18.80949940516342
10,glass_tiles,0,0.3,tucker_polycal_p3,3,1e-06,0.3592027999984566,563.5192170999944,0.021150048822164536,0.021320324391126633,10.421884121512429,8.836823711661502,-18.8800437643505
10,glass_tiles,0,0.3,tucker_polycal_p4,4,1e-06,0.38998130001709796,563.5499956000131,0.021146882325410843,0.02131633087992668,10.415350697522044,8.858353814143292,-18.881343762507072
10,glass_tiles,1,0.3,tucker_polycal_p2,2,1e-06,0.4660008999926504,486.7923133999866,0.021317852661013603,0.021505756303668022,10.395731624892086,9.034290508682995,-18.81140196980952
10,glass_tiles,1,0.3,tucker_polycal_p3,3,1e-06,0.5111879000032786,486.8375003999972,0.02114899642765522,0.021331751719117165,10.414434072668033,8.82395926881881,-18.88047538685194
10,glass_tiles,1,0.3,tucker_polycal_p4,4,1e-06,0.6329598999873269,486.9592723999813,0.021146465092897415,0.02132914774119854,10.40824055287137,8.84437194329868,-18.881515395092126
10,glass_tiles,2,0.3,tucker_polycal_p2,2,1e-06,0.45332820000476204,421.52465170000505,0.021320341154932976,0.02157733403146267,10.382108049144811,9.034778135060659,-18.81038753401047
10,glass_tiles,2,0.3,tucker_polycal_p3,3,1e-06,0.49003600000287406,421.56135950000316,0.021149011328816414,0.021397825330495834,10.400674069625268,8.827057877436195,-18.880469760793957
10,glass_tiles,2,0.3,tucker_polycal_p4,4,1e-06,0.5785258999967482,421.64984939999704,0.021146003156900406,0.02139385975897312,10.394395482244065,8.84749467541377,-18.881704855329907
11,pompoms,0,0.3,tucker_polycal_p2,2,1e-06,0.27167720001307316,534.3334720000275,0.031144894659519196,0.031284645199775696,10.586533132033548,9.999398403385648,-17.709831373934907
11,pompoms,0,0.3,tucker_polycal_p3,3,1e-06,0.3012816999980714,534.3630765000125,0.030683450400829315,0.030818095430731773,10.203459786116422,9.41364459221141,-17.839484212620057
11,pompoms,0,0.3,tucker_polycal_p4,4,1e-06,0.37384729998302646,534.4356420999975,0.030338216572999954,0.03047151118516922,9.956118695323127,9.012325107633892,-17.937767565894728
11,pompoms,1,0.3,tucker_polycal_p2,2,1e-06,0.4058544000145048,483.68473999999696,0.03116808459162712,0.03128983825445175,10.608773159560746,10.003493387385982,-17.70336576114763
11,pompoms,1,0.3,tucker_polycal_p3,3,1e-06,0.43564120001974516,483.7145268000022,0.03070422261953354,0.030821459367871284,10.225783754969736,9.421561488196797,-17.83360624112477
11,pompoms,1,0.3,tucker_polycal_p4,4,1e-06,0.5486196000128984,483.82750519999536,0.030358612537384033,0.030474647879600525,9.980816103386593,9.029961226659811,-17.931930003943158
11,pompoms,2,0.3,tucker_polycal_p2,2,1e-06,0.47690870001679286,486.8752451000182,0.03114892914891243,0.03129272907972336,10.59430970442374,10.009196714801043,-17.70870577131869
11,pompoms,2,0.3,tucker_polycal_p3,3,1e-06,0.3630076000117697,486.7613440000132,0.030686991289258003,0.030827589333057404,10.208438765579025,9.42491763672696,-17.83848236010283
11,pompoms,2,0.3,tucker_polycal_p4,4,1e-06,0.3820246999966912,486.7803610999981,0.030341945588588715,0.03047897294163704,9.960782248801259,9.023856383191923,-17.93670002825818
12,sponges,0,0.3,tucker_polycal_p2,2,1e-06,0.3770035000052303,516.1123343000072,0.01824159547686577,0.018297143280506134,8.24148193664347,6.996659757580517,-26.144212964189325
12,sponges,0,0.3,tucker_polycal_p3,3,1e-06,0.4158721000130754,516.151202900015,0.017868472263216972,0.017929064109921455,8.079079187238108,6.8194475773205365,-26.32372094147273
