missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.1,tucker_polycal_p3,3,0.031162820756435394,0.031333617866039276,11.217751997838436,6.926264879142265,-12.775365721376152,207.14394130022265
0.1,tucker_polycal_p3,4,0.026808174327015877,0.02701881341636181,15.413969152543743,10.539528631418802,-20.829559312608925,202.78272419981658
0.1,tucker_polycal_p3,5,0.01073260884732008,0.010772219859063625,27.842162314665117,13.196114378435023,-23.579028450333404,202.57574859983288
0.1,tucker_polycal_p3,6,0.054268740117549896,0.05450998619198799,8.510134705096325,6.325210656426935,-12.471699002751182,208.70377510017715
0.1,tucker_polycal_p3,7,0.008163640275597572,0.008288329467177391,16.808266873503964,13.115686289998601,-21.789838797321558,220.7217586999759
0.1,tucker_polycal_p3,8,0.00994474720209837,0.010063654743134975,9.322530631167425,6.221100209113821,-23.679180566999698,215.59160299994983
0.1,tucker_polycal_p3,9,0.01150978822261095,0.01157793216407299,2.0663603918157607,1.3588642290089143,-29.413206015478956,207.57116429973394
0.1,tucker_polycal_p3,10,0.0193400327116251,0.01937314309179783,12.668284828638594,10.5879431529089,-17.280375912464777,200.4952591001056
0.1,tucker_polycal_p3,11,0.01848589815199375,0.018607808277010918,11.007950856536384,7.494656491545694,-16.22059161726639,210.64430960011669
0.1,tucker_polycal_p3,12,0.007885180413722992,0.007999696768820286,5.672662033138751,4.461010882519571,-25.68600835046366,219.09526580013335
0.1,tucker_polycal_p3,13,0.013422646559774876,0.013536014594137669,12.507198212499894,9.870785085200579,-21.239379784438523,220.19681320013478
0.1,tucker_polycal_p3,14,0.011390181258320808,0.011485970579087734,8.599099569047844,6.595786949229009,-21.966288424025745,222.7953049999196
0.1,tucker_polycal_p3,15,0.011064649559557438,0.01139750611037016,7.727656122415077,5.316576765760151,-18.16535122186624,210.43313110014424
0.1,tucker_polycal_p4,1,0.014036201871931553,0.014180650934576988,7.951553066076008,5.671731843583654,-23.599080055083444,201.24087000009604
0.1,tucker_polycal_p4,2,0.07240786403417587,0.0725894495844841,21.793657919524946,12.611340007270911,-9.375113324977963,205.0215694999788
0.1,tucker_polycal_p4,3,0.030681177973747253,0.03086087666451931,11.157146922191764,7.307064675281501,-12.910660149675795,207.22818030021153
0.1,tucker_polycal_p4,4,0.026801323518157005,0.02701381966471672,15.315810114576347,10.358294455924385,-20.83177874152788,202.8659600999672
0.1,tucker_polycal_p4,5,0.010692416690289974,0.010731802321970463,27.690839882156503,12.923484535683784,-23.611617327839625,202.65733459987678
0.1,tucker_polycal_p4,6,0.05405542626976967,0.054292455315589905,8.4113906905561,5.6685077327930875,-12.505907683993415,208.7602039000485
0.1,tucker_polycal_p4,7,0.008158729411661625,0.008282504975795746,16.661899041078115,12.7502336342021,-21.795065133043664,220.7447774000466
0.1,tucker_polycal_p4,8,0.009934164583683014,0.010052601806819439,9.200057691458749,5.957391326580127,-23.688429033143844,215.7537141002249
0.1,tucker_polycal_p4,9,0.011509736999869347,0.011577866040170193,2.066640237147062,1.359401985138165,-29.413244442456794,207.66914939996786
0.1,tucker_polycal_p4,10,0.019164880737662315,0.019198643043637276,12.409657796645378,9.437810312115378,-17.359397548924054,200.61362680024467
0.1,tucker_polycal_p4,11,0.018390320241451263,0.018515391275286674,11.112790169653,7.139415413416154,-16.265617368407952,210.84126140014268
0.1,tucker_polycal_p4,12,0.007876471616327763,0.007989738136529922,5.676420449126052,4.379475743419509,-25.695606311620892,219.2302362001501
0.1,tucker_polycal_p4,13,0.013420114293694496,0.013534359633922577,12.465530128776681,9.690891118838126,-21.241018993237777,220.30639110016637
0.1,tucker_polycal_p4,14,0.011377707123756409,0.011477363295853138,8.580085392415915,6.447481025819197,-21.97580636766034,222.92018610006198
0.1,tucker_polycal_p4,15,0.0110640749335289,0.011396653018891811,7.733290040601163,5.278715355324272,-18.16580245572595,210.5242942001205
0.3,ntdpl,1,0.013578121550381184,0.013653059490025043,8.495790783995504,7.516202164077274,-23.887278797220638,965.0652892000508
0.3,ntdpl,2,0.06399192661046982,0.06456068903207779,23.042857837077438,20.349979189410245,-10.448324246543388,960.5038574999198
0.3,ntdpl,3,0.026397323235869408,0.026665158569812775,12.812716499972206,12.300330744870926,-14.216903285889313,954.9980121999979
0.3,ntdpl,4,0.024242635816335678,0.024465743452310562,14.330730314855419,12.514928740296778,-21.703307005076915,967.8613481000066
0.3,ntdpl,5,0.009097730740904808,0.009128694422543049,26.428125582897405,20.28661924926705,-25.014473778784634,976.3226120001636
