missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,NMSE_dB_missing,fit_time_sec
0.1,tucker,6,0.0545936778971284,0.054848618826708495,8.791505127426781,7.39032133911067,-12.419847027689435,-12.371475659034337,380.9097952999946
0.1,tucker,7,0.00817115577444417,0.008300324345236186,17.302640732878242,14.129077408477206,-21.78184740235514,-21.63382267216029,382.322783066668
0.1,tucker,8,0.03039021597598712,0.03060072636333756,18.430668242295326,15.208064032532997,-17.175746054583794,-17.11310184829351,385.2518406000066
0.1,tucker,9,0.019767774624250573,0.01995101051313635,29.363571936980378,21.537578128060535,-18.515037654798856,-18.43930048159469,392.7953994999989
0.1,tucker,10,0.021279847883701852,0.021495417304099578,10.463597115341734,7.004241546954295,-18.8269005634176,-18.739213676313348,365.7024391999973
0.1,tucker,11,0.031190099128997034,0.031328437058280506,10.757248785323162,8.522181986307347,-17.697233434787517,-17.653262408686754,376.45357076667034
0.1,tucker,12,0.01828895589302619,0.018383385469777122,8.316145239490886,4.751949974669697,-26.121691425592513,-26.076030840412034,420.65704180000466
0.1,tucker,13,0.020619697381063503,0.020760113699808683,22.88711407250574,15.495635262768914,-20.769516287624036,-20.713249167088225,377.37484309999746
0.1,tucker,14,0.013621595069622025,0.013723377165048303,11.953141993647181,9.776938931938503,-18.79114616125123,-18.732457628659414,370.9788801333263
0.1,tucker,15,0.014836831260708611,0.014963348007725218,17.586834836884645,12.266516790439693,-20.174872149802905,-20.11427688934597,373.5548809666722
0.3,ntdpl,1,0.014034149857858816,0.014122016107042631,8.302063394246131,7.437993564024805,-23.60316804938509,-23.54666724874536,747.5601154999998
0.3,ntdpl,2,0.06399080405632655,0.06459262470404308,23.042909028739192,20.34333435427915,-10.448476927016358,-10.362393570823192,820.2222673666669
0.3,ntdpl,3,0.02640312227110068,0.026713890333970387,12.787486251620871,12.257245296764097,-14.21499545511857,-14.113582771411552,1685.3103370000015
