scene_id,scene_name,target_shape,rank,snr,snr_value,method,params,fit_time_sec,RMSE,SAM,NMSE_dB
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.39694600002258085,0.01632567308843136,10.555616556550797,-18.88221887819857
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4127,1.6078627000097185,0.015596534125506878,10.321370764463401,-19.279078750799414
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",40 dB,40.0,Tucker,4122,0.4594865999824833,0.01632620021700859,10.561661662491158,-18.881938096610064
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",40 dB,40.0,NTD-PL,4127,1.6088466999935918,0.015595919452607632,10.326987928470787,-19.27942102559386
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",30 dB,30.0,Tucker,4122,0.46023659998900257,0.01633080095052719,10.566724570441547,-18.87949156262809
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.653458699991461,0.015599544160068035,10.312854530516075,-19.27740271331386
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.473657299997285,0.016373177990317345,10.633591565350457,-18.8569811676223
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,1.6501004000019748,0.015654562041163445,10.341887669355689,-19.246822084253516
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.4560203999863006,0.016841158270835876,11.705798191786496,-18.61220146785478
14,fake_and_real_strawberries,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,1.6354632999864407,0.01605873368680477,10.796230568725367,-19.025415121176344
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.47834319999674335,0.016798608005046844,8.334846786216591,-14.394159146752504
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4127,1.67828880000161,0.015679363161325455,9.724522007157343,-14.993056502263135
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",40 dB,40.0,Tucker,4122,0.47098749998258427,0.016798757016658783,8.331484432486052,-14.394082607367679
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",40 dB,40.0,NTD-PL,4127,1.6533608000027016,0.015680741518735886,9.719372444759301,-14.992293435519155
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",30 dB,30.0,Tucker,4122,0.459947800001828,0.01680031605064869,8.345729983230443,-14.393276355797223
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.6767753999738488,0.015681149438023567,9.731377889742785,-14.992067707869715
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.4518818999931682,0.016815947368741035,8.44682816117952,-14.385198081125381
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,1.6754425000108313,0.01569371484220028,9.77529880738248,-14.985110124481407
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.38787999999476597,0.016975225880742073,9.150942925561582,-14.303314591323229
15,fake_and_real_sushi,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,1.6717952000035439,0.0158197320997715,10.176363822165928,-14.915643263048583
