domain,dataset,unit_id,unit_label,shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Natural images,CIFAR-10,cifar10_test_00038,class9_test38,32x32x3,"(20,20,3)",0,0.013086039572954178,0.012456097640097141,4.8138470722569195,0.911521306166323,0.8820314068857882,3.2352397120110603,0.015687177628200714,moderate,2489,2494,0.005423200083896518,0.08141810004599392,ok,link_refresh_rmse=0.013062427; p_max=4
Natural images,CIFAR-10,cifar10_test_00039,class5_test39,32x32x3,"(20,20,3)",0,0.008251570165157318,0.008055754005908966,2.3730775516543012,0.5484962149052557,0.5408621199948105,1.391822715087263,0.009023837039859832,boundary,2489,2494,0.003851399989798665,0.1078258000779897,ok,link_refresh_rmse=0.008243002; p_max=4
Natural images,CIFAR-10,cifar10_test_00040,class4_test40,32x32x3,"(20,20,3)",0,0.007981236092746258,0.007195939775556326,9.83928188646929,0.6442261576874011,0.6391873809778357,0.7821440730772691,0.03158986407966299,effective,2489,2494,0.003089600009843707,0.08678429992869496,ok,link_refresh_rmse=0.0079522617; p_max=4
Natural images,CIFAR-10,cifar10_test_00041,class6_test41,32x32x3,"(20,20,3)",0,0.012143457308411598,0.011411871761083603,6.024524389946482,2.90053274757291,2.867044169668766,1.1545664475660964,0.06171906723159245,effective,2489,2494,0.003064400050789118,0.11175850010477006,ok,link_refresh_rmse=0.012057476; p_max=4
Natural images,CIFAR-10,cifar10_test_00052,class0_test52,32x32x3,"(20,20,3)",0,0.00875389575958252,0.008305485360324383,5.1224096285048955,0.9894908373914599,0.9858710864633347,0.3658195499483174,0.047643306170430534,effective,2489,2494,0.0028774000238627195,0.09457600000314415,ok,link_refresh_rmse=0.0087060109; p_max=4
Natural images,CIFAR-10,cifar10_test_00090,class0_test90,32x32x3,"(20,20,3)",0,0.0035647305194288492,0.003546905005350709,0.5000522194030058,0.2840594965337061,0.28028386550398454,1.3291690916144214,-0.0003971145992578821,boundary,2489,2494,0.002873999997973442,0.09383370005525649,ok,link_refresh_rmse=0.0035648935; p_max=4
Natural images,CIFAR-10,cifar10_test_00092,class8_test92,32x32x3,"(20,20,3)",0,0.006997501477599144,0.006824554409831762,2.471554573029117,0.3767075664715082,0.3730289902507473,0.9765071233415543,0.0064120088982316335,boundary,2489,2494,0.005310399923473597,0.09038880001753569,ok,link_refresh_rmse=0.0069923378; p_max=4
Natural images,CIFAR-10,cifar10_test_00106,class3_test106,32x32x3,"(20,20,3)",0,0.00980993453413248,0.00924300029873848,5.779184697119251,0.8962270539512451,0.8494839894725883,5.215538213511647,0.0387298934822287,effective,2489,2494,0.004291099961847067,0.09570289985276759,ok,link_refresh_rmse=0.00976629; p_max=4
Natural images,CIFAR-10,cifar10_test_00120,class8_test120,32x32x3,"(20,20,3)",0,0.0019827254582196474,0.002079459372907877,-4.878835558761122,9.912492487653443e-07,0.0013776847707687827,-138884.69759092026,-0.013991017855805976,boundary,2489,2494,0.0026389998383820057,0.09441660018637776,ok,link_refresh_rmse=0.0019859218; p_max=4
Natural images,CIFAR-10,cifar10_test_00124,class8_test124,32x32x3,"(20,20,3)",0,0.0027974506374448538,0.0028291400521993637,-1.1327962084598042,0.18398673470452032,0.18379013955052564,0.10685289584077927,-0.0033739489700639292,boundary,2489,2494,0.004638999933376908,0.09656560001894832,ok,link_refresh_rmse=0.0027985375; p_max=4
Natural images,CIFAR-10,cifar10_test_00137,class7_test137,32x32x3,"(20,20,3)",0,0.010797169990837574,0.010495520196855068,2.7937857256900127,0.6424745373316033,0.6236206271910549,2.934577021348509,0.01636995643294088,moderate,2489,2494,0.002891700016334653,0.08714199997484684,ok,link_refresh_rmse=0.01077684; p_max=4
Natural images,CIFAR-10,cifar10_test_00139,class9_test139,32x32x3,"(20,20,3)",0,0.0034775405656546354,0.0034895550925284624,-0.34548919407257256,0.2830109814655463,0.27993949132661294,1.0852900912282435,0.00023145741553257478,boundary,2489,2494,0.0036054998636245728,0.10333020007237792,ok,link_refresh_rmse=0.0034774479; p_max=4
Natural images,CIFAR-10,cifar10_test_00148,class5_test148,32x32x3,"(20,20,3)",0,0.005650965962558985,0.005194955971091986,8.069593667495731,1.2927200522952185,1.201273126301427,7.073992998826618,0.03144107081051698,effective,2489,2494,0.0026338999159634113,0.07727660005912185,ok,link_refresh_rmse=0.0056305476; p_max=4
Natural images,CIFAR-10,cifar10_test_00158,class5_test158,32x32x3,"(20,20,3)",0,0.008523538708686829,0.008293462917208672,2.6992989571769477,0.648335006610421,0.6353122229903649,2.008650387110953,0.012014887053064595,moderate,2489,2494,0.0030531000811606646,0.08091929997317493,ok,link_refresh_rmse=0.0085117565; p_max=4
