domain,dataset,unit_id,unit_label,source_path,raw_shape,processed_shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Action video,UCF101,ucf101_v_ApplyLipstick_g12_c05,ApplyLipstick:v_ApplyLipstick_g12_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g12_c05.avi,179x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.042416006326675415,0.0417427234351635,1.5873321178012219,6.005120416235851,6.476304791653519,-7.846376804430792,0.02633336174142832,boundary,14985,14990,0.2829851000569761,8.239316700026393,ok,split=train; action=ApplyLipstick; raw_frames=179; sampled_frames=24; link_refresh_rmse=0.042287607; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g13_c01,ApplyLipstick:v_ApplyLipstick_g13_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g13_c01.avi,214x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05264825001358986,0.0495341494679451,5.914917485084369,9.067848888867776,9.761476117519944,-7.649302906929846,0.17259591473217453,effective,14985,14990,0.42956820013932884,8.266083199996501,ok,split=train; action=ApplyLipstick; raw_frames=214; sampled_frames=24; link_refresh_rmse=0.051612411; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g13_c02,ApplyLipstick:v_ApplyLipstick_g13_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g13_c02.avi,156x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05221513286232948,0.04907318204641342,6.017318435634618,9.812558523994989,10.059910733886749,-2.5207718179402576,0.1716063437146677,effective,14985,14990,0.27518459991551936,8.244386300211772,ok,split=train; action=ApplyLipstick; raw_frames=156; sampled_frames=24; link_refresh_rmse=0.051193647; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g13_c03,ApplyLipstick:v_ApplyLipstick_g13_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g13_c03.avi,165x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05168494954705238,0.048416733741760254,6.323341386483984,9.210533523367221,9.679495994589907,-5.0915885603469375,0.16539056301870245,effective,14985,14990,0.29661879991181195,8.375246600015089,ok,split=train; action=ApplyLipstick; raw_frames=165; sampled_frames=24; link_refresh_rmse=0.050710112; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g14_c02,ApplyLipstick:v_ApplyLipstick_g14_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g14_c02.avi,191x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07858408242464066,0.07677341252565384,2.30411788637118,5.868706792689033,5.296873743151667,9.743765871038736,0.09821344139930703,effective,14985,14990,0.2944757000077516,8.137367699993774,ok,split=train; action=ApplyLipstick; raw_frames=191; sampled_frames=24; link_refresh_rmse=0.077700518; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g14_c04,ApplyLipstick:v_ApplyLipstick_g14_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g14_c04.avi,106x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06678619235754013,0.06518539041280746,2.396905540239166,5.858116058123094,5.312388817683943,9.315746479321177,0.08928920921381699,effective,14985,14990,0.25830590003170073,8.338946299860254,ok,split=train; action=ApplyLipstick; raw_frames=106; sampled_frames=24; link_refresh_rmse=0.06610316; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g15_c03,ApplyLipstick:v_ApplyLipstick_g15_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g15_c03.avi,134x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06621293723583221,0.06417760252952576,3.073922999454256,6.901965555515159,7.260466841712621,-5.194191180959949,0.09415970090314237,effective,14985,14990,0.3170096001122147,8.343008700059727,ok,split=train; action=ApplyLipstick; raw_frames=134; sampled_frames=24; link_refresh_rmse=0.06549903; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g15_c05,ApplyLipstick:v_ApplyLipstick_g15_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g15_c05.avi,142x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06447853893041611,0.06275052577257156,2.6799818769302126,5.806986999767911,5.930681813331316,-2.1301031596652162,0.09928893696845312,effective,14985,14990,0.2590660999994725,7.376938599860296,ok,split=train; action=ApplyLipstick; raw_frames=142; sampled_frames=24; link_refresh_rmse=0.063745677; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g16_c01,ApplyLipstick:v_ApplyLipstick_g16_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g16_c01.avi,129x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07400714606046677,0.07125766575336456,3.7151551619836405,5.482494074255951,5.978038091842707,-9.038660340987395,0.11985296347299298,effective,14985,14990,0.34708449989557266,7.23856749990955,ok,split=train; action=ApplyLipstick; raw_frames=129; sampled_frames=24; link_refresh_rmse=0.072992966; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g16_c02,ApplyLipstick:v_ApplyLipstick_g16_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g16_c02.avi,166x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06710688024759293,0.06489286571741104,3.299236266107453,5.544205357139147,5.795831979547268,-4.538551626413091,0.09048361659023321,effective,14985,14990,0.39332239981740713,7.348382400115952,ok,split=train; action=ApplyLipstick; raw_frames=166; sampled_frames=24; link_refresh_rmse=0.066411436; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g16_c03,ApplyLipstick:v_ApplyLipstick_g16_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g16_c03.avi,146x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.060697007924318314,0.05787067860364914,4.656455758401235,5.148187457185983,5.714132582321652,-10.993094751157656,0.14597457368733813,effective,14985,14990,0.3310940000228584,7.3749706000089645,ok,split=train; action=ApplyLipstick; raw_frames=146; sampled_frames=24; link_refresh_rmse=0.059685461; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g16_c04,ApplyLipstick:v_ApplyLipstick_g16_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g16_c04.avi,174x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07148243486881256,0.06926470249891281,3.102485770063403,6.479387728465806,6.927965701759126,-6.923153731371692,0.08218197222488915,moderate,14985,14990,0.2552349001634866,7.345015599858016,ok,split=train; action=ApplyLipstick; raw_frames=174; sampled_frames=24; link_refresh_rmse=0.07080929; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g17_c01,ApplyLipstick:v_ApplyLipstick_g17_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g17_c01.avi,162x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.045434318482875824,0.042665451765060425,6.094218666136665,9.379157949176838,9.185013953869893,2.0699512297261595,0.10088794307453469,effective,14985,14990,0.24099419987760484,7.51335719996132,ok,split=train; action=ApplyLipstick; raw_frames=162; sampled_frames=24; link_refresh_rmse=0.044909645; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g17_c02,ApplyLipstick:v_ApplyLipstick_g17_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g17_c02.avi,152x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.046862151473760605,0.04393008351325989,6.256793314627182,10.204720489232834,10.169254079199893,0.34754905899051003,0.11767342944204945,effective,14985,14990,0.2742126998491585,7.166587400017306,ok,split=train; action=ApplyLipstick; raw_frames=152; sampled_frames=24; link_refresh_rmse=0.04623156; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g17_c03,ApplyLipstick:v_ApplyLipstick_g17_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g17_c03.avi,143x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.045503877103328705,0.043274328112602234,4.8996901641231245,10.074095786589064,9.987842564801163,0.8561882238872884,0.07497598737669331,moderate,14985,14990,0.2454813001677394,7.319563600001857,ok,split=train; action=ApplyLipstick; raw_frames=143; sampled_frames=24; link_refresh_rmse=0.045112781; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g17_c04,ApplyLipstick:v_ApplyLipstick_g17_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g17_c04.avi,126x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04656941816210747,0.04506192356348038,3.2370913318683168,9.019434540571046,8.637094778032422,4.23906577312348,0.06862209223546024,moderate,14985,14990,0.22718299995176494,7.375197700224817,ok,split=train; action=ApplyLipstick; raw_frames=126; sampled_frames=24; link_refresh_rmse=0.04620295; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g18_c01,ApplyLipstick:v_ApplyLipstick_g18_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g18_c01.avi,104x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0855041965842247,0.08115885406732559,5.082022509408402,8.693633223443411,7.27272889503312,16.344194560435955,0.14838373165813598,effective,14985,14990,0.2680065000895411,7.410335500026122,ok,split=train; action=ApplyLipstick; raw_frames=104; sampled_frames=24; link_refresh_rmse=0.084055908; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g18_c02,ApplyLipstick:v_ApplyLipstick_g18_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g18_c02.avi,140x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.08951127529144287,0.08487244695425034,5.182395538538372,8.21550656640521,7.156575977077572,12.88941321838643,0.16822146485799924,effective,14985,14990,0.320958900032565,7.53219149983488,ok,split=train; action=ApplyLipstick; raw_frames=140; sampled_frames=24; link_refresh_rmse=0.087794371; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g18_c04,ApplyLipstick:v_ApplyLipstick_g18_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g18_c04.avi,120x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.08498615771532059,0.08051992952823639,5.255241920742893,7.833584539125841,6.239588754024259,20.34822981918642,0.16267028821307064,effective,14985,14990,0.27763840020634234,7.307906000176445,ok,split=train; action=ApplyLipstick; raw_frames=120; sampled_frames=24; link_refresh_rmse=0.083409339; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g19_c02,ApplyLipstick:v_ApplyLipstick_g19_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g19_c02.avi,112x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.059580910950899124,0.056379809975624084,5.372695590225333,8.42516653042628,8.186295738198012,2.8352055875171103,0.13339757357102575,effective,14985,14990,0.435719900066033,7.377465800149366,ok,split=train; action=ApplyLipstick; raw_frames=112; sampled_frames=24; link_refresh_rmse=0.05867286; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g19_c03,ApplyLipstick:v_ApplyLipstick_g19_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g19_c03.avi,155x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07691626995801926,0.07305002957582474,5.026557299651563,11.1232258861965,9.64491478074868,13.290309129497663,0.18212479964945047,effective,14985,14990,0.3049255998339504,7.409505599876866,ok,split=train; action=ApplyLipstick; raw_frames=155; sampled_frames=24; link_refresh_rmse=0.075320289; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g19_c04,ApplyLipstick:v_ApplyLipstick_g19_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g19_c04.avi,156x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06761950999498367,0.06332605332136154,6.349434762157608,12.869123663199602,10.715577811725126,16.734207455265434,0.20343424018610365,effective,14985,14990,0.29376929998397827,7.523839500034228,ok,split=train; action=ApplyLipstick; raw_frames=156; sampled_frames=24; link_refresh_rmse=0.06605418; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g20_c01,ApplyLipstick:v_ApplyLipstick_g20_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g20_c01.avi,97x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04907494783401489,0.047373104840517044,3.467844732619899,2.691613327744153,3.8619869361958914,-43.482234107996156,0.06621687506336632,moderate,14985,14990,0.28301939996890724,7.484453300014138,ok,split=train; action=ApplyLipstick; raw_frames=97; sampled_frames=24; link_refresh_rmse=0.048702247; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g20_c05,ApplyLipstick:v_ApplyLipstick_g20_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g20_c05.avi,90x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04714267700910568,0.04518945887684822,4.143205808783821,2.5488283026310916,3.391599258271419,-33.0650344226936,0.06714384014149477,moderate,14985,14990,0.2653280000668019,7.395199400139973,ok,split=train; action=ApplyLipstick; raw_frames=90; sampled_frames=24; link_refresh_rmse=0.046779659; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g21_c01,ApplyLipstick:v_ApplyLipstick_g21_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g21_c01.avi,85x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04634274169802666,0.04571625962853432,1.3518450711754428,4.5834086916335695,4.352467793255752,5.038627665897897,0.036977466466331696,boundary,14985,14990,0.2523327998351306,7.638941700104624,ok,split=train; action=ApplyLipstick; raw_frames=85; sampled_frames=24; link_refresh_rmse=0.046145871; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g21_c03,ApplyLipstick:v_ApplyLipstick_g21_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g21_c03.avi,143x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04765847697854042,0.04672372341156006,1.9613584534001396,6.340029278706364,5.61260987719791,11.473439151954183,0.054399328517551554,moderate,14985,14990,0.3688159000594169,8.066634899936616,ok,split=train; action=ApplyLipstick; raw_frames=143; sampled_frames=24; link_refresh_rmse=0.047360927; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g21_c04,ApplyLipstick:v_ApplyLipstick_g21_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g21_c04.avi,193x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05498289316892624,0.05422312021255493,1.3818351719634419,5.854217074702694,5.650686571657296,3.4766476959813497,0.03697226149623204,boundary,14985,14990,0.2476353000383824,8.280001300154254,ok,split=train; action=ApplyLipstick; raw_frames=193; sampled_frames=24; link_refresh_rmse=0.054749351; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g21_c05,ApplyLipstick:v_ApplyLipstick_g21_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g21_c05.avi,132x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05012502893805504,0.04953200742602348,1.183084627770323,5.219837316688084,4.862515261254862,6.845463445591395,0.032175532753147426,boundary,14985,14990,0.25901190005242825,8.191524600144476,ok,split=train; action=ApplyLipstick; raw_frames=132; sampled_frames=24; link_refresh_rmse=0.049939692; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g22_c02,ApplyLipstick:v_ApplyLipstick_g22_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g22_c02.avi,176x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04530218243598938,0.04399004951119423,2.896401131775837,5.430512826112575,6.512833495539508,-19.930358404138243,0.06720532777391484,moderate,14985,14990,0.3138987999409437,8.510766600025818,ok,split=train; action=ApplyLipstick; raw_frames=176; sampled_frames=24; link_refresh_rmse=0.044953018; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g22_c03,ApplyLipstick:v_ApplyLipstick_g22_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g22_c03.avi,169x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.050874046981334686,0.04925178736448288,3.1887764255259694,5.463165900615578,6.676081245301784,-22.20169342742342,0.08479540225424693,moderate,14985,14990,0.31320380000397563,8.481153999920934,ok,split=train; action=ApplyLipstick; raw_frames=169; sampled_frames=24; link_refresh_rmse=0.050379809; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g22_c04,ApplyLipstick:v_ApplyLipstick_g22_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g22_c04.avi,177x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04283464327454567,0.04162636771798134,2.8207905195333898,5.281515990254502,6.438942104981381,-21.914657020116405,0.061535111260112255,moderate,14985,14990,0.2992037001531571,8.428092499962077,ok,split=train; action=ApplyLipstick; raw_frames=177; sampled_frames=24; link_refresh_rmse=0.042532254; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g22_c05,ApplyLipstick:v_ApplyLipstick_g22_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g22_c05.avi,263x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.047704193741083145,0.04618760198354721,3.1791581381027227,5.78186543141961,6.995886482832773,-20.99704785268735,0.08078078569958469,moderate,14985,14990,0.2895440999418497,7.857770300004631,ok,split=train; action=ApplyLipstick; raw_frames=263; sampled_frames=24; link_refresh_rmse=0.04726259; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g22_c06,ApplyLipstick:v_ApplyLipstick_g22_c06,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g22_c06.avi,172x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04578467831015587,0.04461255669593811,2.560073931889482,5.556682543512856,6.716299561045253,-20.868872901263554,0.06632417015601412,moderate,14985,14990,0.47592370002530515,7.538431600201875,ok,split=train; action=ApplyLipstick; raw_frames=172; sampled_frames=24; link_refresh_rmse=0.045436405; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g22_c07,ApplyLipstick:v_ApplyLipstick_g22_c07,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g22_c07.avi,89x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04477277770638466,0.043313778936862946,3.2586737840785296,6.083250271715172,6.962527888506422,-14.454075987627219,0.0823524612902827,moderate,14985,14990,0.24506009998731315,7.766044799936935,ok,split=train; action=ApplyLipstick; raw_frames=89; sampled_frames=24; link_refresh_rmse=0.044350285; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g23_c02,ApplyLipstick:v_ApplyLipstick_g23_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g23_c02.avi,152x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05570830777287483,0.0530143566429615,4.835815765391196,11.072492928369337,9.60952494566385,13.212634157183796,0.09569423304181256,effective,14985,14990,0.2943331999704242,7.716619499959052,ok,split=train; action=ApplyLipstick; raw_frames=152; sampled_frames=24; link_refresh_rmse=0.055097926; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g23_c04,ApplyLipstick:v_ApplyLipstick_g23_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g23_c04.avi,218x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.055256497114896774,0.05315345898270607,3.8059562983476556,10.052236395627515,8.67775403093531,13.673398740304924,0.07186806087562429,moderate,14985,14990,0.3037636000663042,7.527423499850556,ok,split=train; action=ApplyLipstick; raw_frames=218; sampled_frames=24; link_refresh_rmse=0.054801185; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g24_c01,ApplyLipstick:v_ApplyLipstick_g24_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g24_c01.avi,114x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06442559510469437,0.06102354824542999,5.280582746245341,6.676685461691732,7.766163753460931,-16.31765189509388,0.17538404402380503,effective,14985,14990,0.4270486000459641,7.725363000063226,ok,split=train; action=ApplyLipstick; raw_frames=114; sampled_frames=24; link_refresh_rmse=0.06313777; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g24_c02,ApplyLipstick:v_ApplyLipstick_g24_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g24_c02.avi,219x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06977646797895432,0.06659547239542007,4.558837206396975,6.466980958030639,7.956008703786454,-23.02508319445031,0.18041456528324898,effective,14985,14990,0.3100517999846488,7.224253099877387,ok,split=train; action=ApplyLipstick; raw_frames=219; sampled_frames=24; link_refresh_rmse=0.06834209; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g24_c03,ApplyLipstick:v_ApplyLipstick_g24_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g24_c03.avi,117x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06688671559095383,0.06346914917230606,5.109484579191954,6.35871037197769,7.712143916481218,-21.284717581539773,0.18849197471205711,effective,14985,14990,0.34391129994764924,7.276305600069463,ok,split=train; action=ApplyLipstick; raw_frames=117; sampled_frames=24; link_refresh_rmse=0.065450847; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g24_c05,ApplyLipstick:v_ApplyLipstick_g24_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g24_c05.avi,288x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0687234103679657,0.06565173715353012,4.469616973297629,6.419958337212304,7.465500549680133,-16.285809931312237,0.16737619876361692,effective,14985,14990,0.27332339994609356,7.2635980998165905,ok,split=train; action=ApplyLipstick; raw_frames=288; sampled_frames=24; link_refresh_rmse=0.067411795; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g25_c01,ApplyLipstick:v_ApplyLipstick_g25_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g25_c01.avi,161x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04301938787102699,0.04183046147227287,2.7636990147757228,5.344065957472612,5.982037691736944,-11.937946487585092,0.07114327642592055,moderate,14985,14990,0.2776309000328183,7.329008499858901,ok,split=train; action=ApplyLipstick; raw_frames=161; sampled_frames=24; link_refresh_rmse=0.042668469; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g25_c02,ApplyLipstick:v_ApplyLipstick_g25_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g25_c02.avi,151x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04292554780840874,0.04128625988960266,3.818909722766436,5.677639171826641,6.2097893171724525,-9.37273625957821,0.08900231737709949,effective,14985,14990,0.2737773999106139,7.235099999932572,ok,split=train; action=ApplyLipstick; raw_frames=151; sampled_frames=24; link_refresh_rmse=0.042487945; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g25_c03,ApplyLipstick:v_ApplyLipstick_g25_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g25_c03.avi,186x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0418071523308754,0.04037568345665932,3.423980812868979,5.571820125722329,6.014738152934196,-7.949252079533838,0.08041268117237689,moderate,14985,14990,0.25846730009652674,7.1394422999583185,ok,split=train; action=ApplyLipstick; raw_frames=186; sampled_frames=24; link_refresh_rmse=0.041421894; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g25_c04,ApplyLipstick:v_ApplyLipstick_g25_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g25_c04.avi,201x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0430133119225502,0.04169045388698578,3.0754619359382547,5.832200960001093,5.934587033457156,-1.7555306162845847,0.06522124972883298,moderate,14985,14990,0.24518000008538365,7.138380900025368,ok,split=train; action=ApplyLipstick; raw_frames=201; sampled_frames=24; link_refresh_rmse=0.04269154; p_max=4
Action video,UCF101,ucf101_v_Archery_g01_c01,Archery:v_Archery_g01_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\Archery\v_Archery_g01_c01.avi,131x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0724838450551033,0.07146746665239334,1.4022136959446547,2.531102544325266,2.352230360386893,7.066967094612769,0.04895254002164588,moderate,14985,14990,0.24551809998229146,7.31771029997617,ok,split=train; action=Archery; raw_frames=131; sampled_frames=24; link_refresh_rmse=0.072076485; p_max=4
Action video,UCF101,ucf101_v_Archery_g01_c02,Archery:v_Archery_g01_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\Archery\v_Archery_g01_c02.avi,142x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07128752768039703,0.0700523778796196,1.7326309958664514,2.2936160381383788,2.352038639185494,-2.5471831411910726,0.04904418920272291,moderate,14985,14990,0.21795610012486577,7.473882799968123,ok,split=train; action=Archery; raw_frames=142; sampled_frames=24; link_refresh_rmse=0.070886143; p_max=4
Action video,UCF101,ucf101_v_Archery_g01_c04,Archery:v_Archery_g01_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\Archery\v_Archery_g01_c04.avi,125x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07121605426073074,0.06969328224658966,2.1382426054749213,2.2962803021956177,2.325797760511728,-1.2854466542210328,0.05935040721071835,moderate,14985,14990,0.24920649989508092,7.24766100011766,ok,split=train; action=Archery; raw_frames=125; sampled_frames=24; link_refresh_rmse=0.070731096; p_max=4
Action video,UCF101,ucf101_v_Archery_g01_c05,Archery:v_Archery_g01_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\Archery\v_Archery_g01_c05.avi,135x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06670384854078293,0.06613635271787643,0.8507692364399717,2.3471687694833503,2.3604276726302587,-0.5648892111761892,0.036464105585603895,boundary,14985,14990,0.2602637999225408,7.512489200104028,ok,split=train; action=Archery; raw_frames=135; sampled_frames=24; link_refresh_rmse=0.066424407; p_max=4
